Year,Age_Group,Gender,Smoking_Prevalence,Drug_Experimentation,Socioeconomic_Status,Peer_Influence
2023,60-69,Male,8.64,13.17,Middle,22.1
2021,10-19,Male,42.34,13.61,Middle,17.1
2023,30-39,Male,29.480000000000004,60.09,Low,17.1
2022,80+,Female,8.559999999999999,-2.969999999999999,Middle,16.1
2024,70-79,Male,28.56,8.67,Low,10.1
2021,10-19,Female,20.13,-13.180000000000003,Low,17.1
2020,80+,Male,29.290000000000003,9.939999999999998,High,16.1
2022,80+,Male,1.8999999999999986,29.199999999999996,Middle,15.1
2022,50-59,Male,36.75,40.69,High,10.1
2021,50-59,Male,21.21,27.52,Low,13.1
2024,50-59,Male,15.910000000000002,13.219999999999995,Low,12.1
2021,20-29,Male,34.25,67.69,High,16.1
2024,10-19,Female,32.19,-7.950000000000003,Middle,22.1
2024,70-79,Female,-3.7300000000000004,-19.18,Low,12.1
2022,60-69,Male,26.249999999999996,10.700000000000001,Low,12.1
2022,20-29,Male,29.129999999999995,57.66,High,7.1
2023,10-19,Female,65.67,19.75,Middle,17.1
2022,40-49,Male,22.25,38.42,Low,16.1
2024,20-29,Female,20.31,62.31000000000001,High,15.1
2022,80+,Female,-6.510000000000002,-5.98,Low,13.1
2021,50-59,Male,14.010000000000002,43.76,Low,18.1
2020,60-69,Male,-1.4800000000000004,12.33,Low,15.1
2022,70-79,Male,-10.720000000000002,13.420000000000002,Low,12.1
2021,40-49,Female,47.199999999999996,44.74,Middle,21.1
2023,60-69,Male,12.580000000000002,15.540000000000004,Middle,21.1
2022,20-29,Male,34.08,57.11,Low,15.1
2022,20-29,Male,40.91,69.21000000000001,High,14.1
2022,20-29,Male,18.3,22.44,Low,14.1
2022,20-29,Male,5.259999999999999,17.93,Low,11.1
2024,20-29,Female,46.9,80.35999999999999,Middle,13.1
2023,80+,Female,19.76,35.160000000000004,High,9.1
2024,60-69,Male,1.1799999999999997,47.77,High,13.1
2021,70-79,Female,-4.039999999999999,-24.810000000000002,Low,18.1
2024,70-79,Male,29.290000000000003,47.830000000000005,High,10.1
2022,60-69,Male,18.680000000000003,-13.24,Low,12.1
2023,10-19,Male,10.809999999999999,2.229999999999997,Low,12.1
2020,40-49,Male,13.12,15.159999999999998,Low,15.1
2022,80+,Male,15.400000000000002,-13.110000000000003,Low,10.1
2022,30-39,Male,50.08,71.09,High,11.1
2024,10-19,Male,36.89,43.82,Middle,16.1
2021,50-59,Female,44.76,17.83,Middle,20.1
2024,10-19,Male,47.56,33.28,Low,13.1
2021,10-19,Male,31.93,55.79,High,14.1
2020,60-69,Male,-8.540000000000003,-3.5900000000000016,Low,13.1
2023,10-19,Female,42.04,27.519999999999996,High,16.1
2024,20-29,Male,26.32,10.36,Low,15.1
2023,60-69,Male,-2.6400000000000006,39.080000000000005,High,10.1
2021,70-79,Male,-2.09,20.240000000000002,Low,17.1
2023,10-19,Female,9.75,19.9,Low,16.1
2023,10-19,Male,14.3,16.15,High,11.1
2022,30-39,Male,45.77,31.990000000000002,Middle,19.1
2023,40-49,Female,32.92,38.35,Low,12.1
2021,60-69,Male,18.029999999999998,39.72,Middle,18.1
2024,50-59,Male,48.99,61.78,Middle,16.1
2021,10-19,Male,27.35,-5.950000000000001,Middle,17.1
2021,60-69,Male,5.790000000000003,43.89,High,9.1
2020,70-79,Male,11.59,39.42,High,14.1
2023,10-19,Male,31.660000000000004,17.36,Middle,16.1
2023,40-49,Male,53.1,30.15,Middle,19.1
2023,20-29,Male,33.02,34.3,Low,16.1
2024,80+,Male,29.74,-3.2999999999999985,High,14.1
2022,10-19,Female,65.88,-11.91,Middle,19.1
2022,60-69,Male,13.3,49.92000000000001,Middle,21.1
2024,70-79,Male,29.48,37.76,High,7.1
2023,60-69,Male,45.239999999999995,44.080000000000005,Middle,17.1
2021,30-39,Female,70.37,27.92,Middle,19.1
2020,10-19,Female,18.08,45.589999999999996,High,15.1
2022,30-39,Male,27.950000000000003,77.63,High,10.1
2024,20-29,Female,25.83,86.08,High,13.1
2024,70-79,Female,29.169999999999998,35.980000000000004,Middle,22.1
2023,60-69,Male,22.220000000000002,59.61,High,14.1
2020,40-49,Male,24.930000000000003,61.37,High,12.1
2021,80+,Female,11.55,-26.26,Low,15.1
2021,20-29,Male,37.18,20.0,Low,18.1
2021,50-59,Male,8.13,56.67,High,7.1
2024,30-39,Male,47.84,17.85,Low,15.1
2022,50-59,Male,-1.260000000000001,40.15,Low,10.1
2024,80+,Male,-10.11,18.759999999999998,High,15.1
2020,10-19,Male,20.08,30.379999999999995,High,14.1
2024,20-29,Male,15.35,61.75000000000001,Low,17.1
2021,10-19,Female,27.42,-6.280000000000001,Low,14.1
2024,30-39,Female,34.120000000000005,49.050000000000004,High,9.1
2020,60-69,Male,31.429999999999996,3.389999999999999,Low,16.1
2023,20-29,Female,26.72,54.370000000000005,High,16.1
2021,30-39,Male,56.04,66.74000000000001,Middle,13.1
2022,80+,Male,-7.650000000000002,7.509999999999998,Low,17.1
2020,70-79,Male,2.3599999999999994,2.1400000000000006,Low,16.1
2024,80+,Male,5.330000000000002,-12.97,Low,15.1
2022,70-79,Male,19.56,-34.86,Low,11.1
2024,20-29,Female,31.740000000000002,61.88,Middle,15.1
2021,10-19,Male,27.11,-10.640000000000004,Low,12.1
2024,60-69,Male,-10.180000000000001,21.97,Low,17.1
2021,30-39,Male,34.7,42.97,High,16.1
2024,10-19,Female,43.14,30.4,High,13.1
2022,30-39,Male,60.480000000000004,50.120000000000005,Middle,16.1
2021,60-69,Male,-2.2200000000000006,35.96,High,8.1
2020,70-79,Male,21.2,0.3500000000000014,Middle,19.1
2021,30-39,Male,46.59,28.380000000000003,Middle,21.1
2021,50-59,Female,29.04,66.16,High,14.1
2024,10-19,Male,16.22,55.629999999999995,High,10.1
2024,70-79,Male,28.919999999999998,-7.709999999999999,Middle,17.1
2024,10-19,Male,31.64,-9.300000000000002,Middle,15.1
2020,60-69,Male,-0.6300000000000008,35.61,High,7.1
2024,10-19,Female,36.86,5.0799999999999965,Low,11.1
2022,40-49,Female,38.92,28.189999999999998,Middle,17.1
2020,70-79,Female,36.290000000000006,31.690000000000005,Middle,21.1
2022,20-29,Male,13.61,46.89,Middle,21.1
2021,30-39,Male,54.65,33.52,Low,13.1
2020,50-59,Male,24.31,48.08,High,7.1
2024,60-69,Female,10.3,14.170000000000002,High,16.1
2022,10-19,Male,46.32,43.24,Middle,22.1
2022,20-29,Male,17.200000000000003,63.349999999999994,High,8.1
2022,10-19,Male,51.480000000000004,24.590000000000003,Middle,17.1
2020,20-29,Male,25.64,20.78,Low,13.1
2024,20-29,Male,45.08,67.41,Middle,22.1
2021,60-69,Male,36.03,15.049999999999999,Middle,20.1
2023,10-19,Male,18.060000000000002,25.619999999999997,High,16.1
2021,10-19,Male,31.310000000000002,14.959999999999997,Middle,16.1
2020,50-59,Female,15.17,52.55,High,14.1
2021,40-49,Male,21.419999999999998,68.29,High,7.1
2020,50-59,Male,17.05,20.66,Low,18.1
2020,20-29,Male,23.03,44.25,Low,9.1
2023,20-29,Male,37.58,71.99,High,8.1
2024,50-59,Male,32.9,48.35,High,7.1
2023,70-79,Male,19.56,-9.990000000000002,Low,17.1
2024,50-59,Male,13.69,66.59,High,11.1
2024,20-29,Male,12.56,85.11999999999999,High,16.1
2021,40-49,Female,45.98,56.53,Middle,21.1
2023,20-29,Male,35.68,41.45,Middle,20.1
2022,20-29,Female,19.62,57.59,Low,10.1
2024,10-19,Male,47.01,19.270000000000003,High,9.1
2024,30-39,Male,69.96000000000001,64.12,High,16.1
2021,30-39,Male,21.310000000000002,33.17,Low,14.1
2023,30-39,Male,77.74000000000001,22.330000000000002,Middle,17.1
2020,80+,Male,35.19,-22.61,Middle,14.1
2024,80+,Male,20.330000000000002,13.039999999999997,Middle,18.1
2020,70-79,Male,12.39,-1.9699999999999989,Middle,22.1
2020,20-29,Female,26.43,39.99,Low,13.1
2022,50-59,Female,32.67,37.14,High,9.1
2023,20-29,Female,32.2,82.98,High,11.1
2020,60-69,Male,-2.1999999999999993,0.8100000000000005,Low,18.1
2023,20-29,Male,28.12,24.46,Middle,19.1
2023,60-69,Female,26.470000000000002,48.830000000000005,High,13.1
2021,30-39,Female,74.57,24.85,Middle,15.1
2020,50-59,Male,26.660000000000004,49.97,High,7.1
2023,60-69,Male,9.48,55.14,High,10.1
2023,30-39,Male,33.81,65.2,Low,11.1
2022,50-59,Female,21.4,13.83,Middle,20.1
2023,20-29,Female,44.1,33.64,Middle,19.1
2021,70-79,Female,23.150000000000002,24.82,Middle,17.1
2024,20-29,Male,38.43,88.32,High,8.1
2023,10-19,Male,46.92,32.33,Low,18.1
2022,40-49,Male,56.089999999999996,46.91,Middle,19.1
2024,70-79,Female,-0.4400000000000013,-21.419999999999998,Middle,19.1
2021,10-19,Male,27.43,21.22,High,12.1
2020,10-19,Male,31.96,-0.3400000000000034,Low,10.1
2022,40-49,Female,21.880000000000003,51.61,Low,16.1
2024,10-19,Male,47.410000000000004,38.08,High,12.1
2023,20-29,Male,33.25,38.67,Middle,18.1
2022,50-59,Male,7.4,80.03,High,13.1
2023,40-49,Male,17.529999999999998,32.95,Low,11.1
2024,60-69,Male,24.040000000000003,25.990000000000002,Middle,20.1
2023,20-29,Male,35.580000000000005,35.010000000000005,Low,17.1
2024,30-39,Male,56.99,30.760000000000005,Low,10.1
2024,10-19,Female,33.21,18.869999999999997,Low,11.1
2024,80+,Female,26.580000000000002,20.159999999999997,High,11.1
2024,70-79,Female,19.320000000000004,15.020000000000001,Middle,19.1
2022,10-19,Male,54.57,35.18,Middle,14.1
2024,80+,Male,11.870000000000001,4.1,High,12.1
2023,30-39,Male,81.62,72.42,Middle,16.1
2024,50-59,Male,9.03,32.589999999999996,Low,12.1
2024,20-29,Male,19.290000000000003,42.79,Low,13.1
2023,20-29,Female,-0.04999999999999982,97.61,High,11.1
2024,10-19,Female,35.61,-3.710000000000002,Low,9.1
2023,50-59,Female,40.01,18.2,Low,12.1
2021,40-49,Male,44.89,19.07,Low,12.1
2024,10-19,Male,38.85,25.799999999999997,Middle,16.1
2022,50-59,Male,9.01,24.21,High,8.1
2021,40-49,Male,15.61,53.809999999999995,High,12.1
2021,10-19,Male,47.89,7.709999999999994,Low,10.1
2020,10-19,Female,22.76,55.43,High,9.1
2023,70-79,Male,-8.76,-21.96,Low,13.1
2020,20-29,Female,19.14,24.43,Middle,18.1
2024,20-29,Male,27.060000000000002,83.64,High,9.1
2021,10-19,Male,46.910000000000004,25.22,Low,18.1
2022,60-69,Male,23.98,-13.19,Low,12.1
2022,70-79,Male,-10.57,-10.29,Low,12.1
2024,40-49,Male,33.660000000000004,10.989999999999998,Low,14.1
2020,10-19,Male,41.38,-6.670000000000002,Low,9.1
2024,10-19,Female,24.39,4.979999999999999,Low,9.1
2021,10-19,Male,53.29,8.049999999999997,Middle,16.1
2024,40-49,Female,59.959999999999994,24.9,Middle,18.1
2020,10-19,Male,47.71,26.9,Middle,16.1
2022,30-39,Female,37.49,65.31,Middle,20.1
2023,50-59,Male,18.770000000000003,35.4,Middle,22.1
2024,20-29,Male,9.790000000000001,39.27,Low,18.1
2020,30-39,Male,58.370000000000005,40.84,Low,14.1
2024,70-79,Male,15.560000000000002,46.24,High,9.1
2022,20-29,Female,16.17,60.06,Low,14.1
2021,30-39,Female,65.88,52.870000000000005,Middle,22.1
2020,10-19,Male,44.86,29.270000000000003,Middle,17.1
2022,60-69,Male,13.470000000000002,28.060000000000002,High,11.1
2022,10-19,Female,35.15,15.740000000000002,High,16.1
2023,10-19,Male,44.33,35.51,Middle,21.1
2023,30-39,Male,52.160000000000004,45.7,Middle,14.1
2023,20-29,Female,17.8,48.91,High,15.1
2024,40-49,Male,24.16,42.77,High,12.1
2023,30-39,Male,44.050000000000004,38.07,Low,18.1
2022,80+,Female,4.82,-16.55,Middle,21.1
2022,10-19,Male,37.1,-23.370000000000005,Low,18.1
2023,20-29,Male,37.61,45.46000000000001,Middle,20.1
2020,50-59,Male,34.36,10.06,Low,13.1
2020,30-39,Female,20.35,35.78,Low,15.1
2021,40-49,Female,11.969999999999999,40.56,High,12.1
2024,30-39,Female,61.58,88.46000000000001,High,9.1
2021,20-29,Female,12.06,62.07000000000001,High,14.1
2021,70-79,Male,8.32,-10.5,Low,13.1
2023,70-79,Male,-0.7900000000000009,27.229999999999997,High,15.1
2022,80+,Female,8.29,-8.14,Low,14.1
2023,80+,Female,-13.080000000000002,-2.4299999999999997,Low,9.1
2020,30-39,Male,44.64,96.52000000000001,High,7.1
2021,10-19,Male,40.3,58.74,High,8.1
2023,60-69,Male,33.269999999999996,33.14000000000001,Low,15.1
2023,20-29,Male,45.160000000000004,87.99,High,10.1
2021,80+,Male,1.9499999999999993,-14.770000000000003,Low,14.1
2020,50-59,Male,12.39,18.36,Middle,14.1
2023,50-59,Male,35.190000000000005,13.02,Middle,15.1
2023,60-69,Male,5.079999999999998,45.93,High,11.1
2022,50-59,Male,26.01,1.9499999999999995,Low,9.1
2020,70-79,Female,-2.539999999999999,-23.22,Middle,17.1
2024,30-39,Male,53.21000000000001,68.00999999999999,High,9.1
2021,20-29,Male,26.41,28.380000000000003,Middle,18.1
2021,30-39,Male,39.55,42.25,Low,16.1
2022,10-19,Female,20.36,-16.110000000000003,Low,9.1
2020,80+,Male,35.129999999999995,-0.75,Middle,22.1
2021,80+,Male,36.17999999999999,19.619999999999997,Middle,19.1
2023,10-19,Female,34.81,52.99,High,14.1
2020,50-59,Male,2.89,-2.640000000000001,Low,15.1
2021,50-59,Male,33.61,59.95,Middle,14.1
2024,80+,Male,23.63,14.159999999999995,Low,11.1
2020,10-19,Female,45.38,13.75,Low,10.1
2024,70-79,Male,-13.030000000000001,-29.3,Low,17.1
2022,50-59,Female,6.15,56.85,High,15.1
2023,10-19,Male,50.75,64.31,High,14.1
2020,60-69,Male,44.120000000000005,20.370000000000005,Middle,16.1
2020,10-19,Male,33.589999999999996,32.79,High,10.1
2024,20-29,Male,30.91,33.07,Low,14.1
2022,40-49,Female,51.11,18.58,Middle,22.1
2024,80+,Male,20.860000000000003,16.700000000000003,Low,12.1
2020,80+,Male,-3.0,35.02,High,15.1
2024,20-29,Male,23.75,93.66999999999999,High,9.1
2021,80+,Female,-3.2700000000000014,18.129999999999995,Middle,22.1
2024,60-69,Female,14.989999999999998,0.13000000000000111,Middle,20.1
2022,10-19,Male,47.24,3.5,Low,17.1
2020,20-29,Male,10.7,37.58,Low,11.1
2022,10-19,Male,31.550000000000004,44.61,High,7.1
2023,40-49,Male,41.78,61.96,Middle,21.1
2023,60-69,Male,-3.42,43.11,High,9.1
2023,60-69,Male,26.360000000000003,-12.78,Low,9.1
2020,60-69,Male,9.43,41.27,Middle,20.1
2023,10-19,Female,39.79,61.49,High,12.1
2023,20-29,Male,22.68,65.08,High,14.1
2024,70-79,Male,25.029999999999998,-25.23,Low,11.1
2021,10-19,Female,46.620000000000005,-25.07,Low,17.1
2023,10-19,Male,28.800000000000004,37.09,Middle,19.1
2023,80+,Male,16.319999999999997,24.629999999999995,Middle,22.1
2024,10-19,Female,9.93,60.42,High,15.1
2023,10-19,Female,20.73,25.520000000000003,Middle,20.1
2022,10-19,Male,51.97,33.33,Low,13.1
2024,20-29,Female,13.26,40.940000000000005,High,14.1
2021,60-69,Male,27.76,27.300000000000004,Middle,21.1
2023,10-19,Female,41.65,31.53,Low,15.1
2024,80+,Male,-6.25,13.13,High,13.1
2020,20-29,Female,39.88,15.86,Low,16.1
2024,40-49,Male,43.04,53.87,Middle,20.1
2023,10-19,Male,65.94,46.269999999999996,Middle,17.1
2020,10-19,Male,55.980000000000004,39.96,High,9.1
2023,30-39,Male,63.540000000000006,31.25,Middle,18.1
2020,20-29,Male,23.880000000000003,67.28,High,13.1
2024,20-29,Male,8.17,17.310000000000002,Low,15.1
2020,20-29,Male,16.58,89.6,High,15.1
2020,40-49,Male,36.17999999999999,43.95,High,12.1
2024,80+,Female,-11.24,41.75,High,7.1
2024,20-29,Male,46.370000000000005,30.750000000000004,Middle,18.1
2021,10-19,Male,19.82,24.799999999999997,Low,16.1
2020,20-29,Female,14.03,40.59,High,16.1
2023,70-79,Male,13.140000000000004,-32.59,Low,14.1
2023,50-59,Male,24.120000000000005,43.59,High,15.1
2020,80+,Male,10.43,15.619999999999997,Middle,13.1
2023,20-29,Female,3.0700000000000003,54.730000000000004,High,9.1
2023,70-79,Female,1.2199999999999989,1.5,Low,10.1
2021,20-29,Male,27.25,19.169999999999998,Low,11.1
2023,50-59,Male,59.04,57.08,Middle,13.1
2024,60-69,Male,28.37,54.39000000000001,High,13.1
2020,50-59,Male,51.72,24.16,Middle,15.1
2024,80+,Female,34.05,-24.07,Middle,16.1
2023,20-29,Male,35.68,41.13,Low,14.1
2020,30-39,Male,43.730000000000004,54.370000000000005,Middle,22.1
2022,20-29,Female,47.1,73.21000000000001,Middle,17.1
2024,10-19,Female,23.16,11.37,High,12.1
2021,80+,Female,38.269999999999996,-21.43,Middle,20.1
2024,10-19,Female,10.239999999999998,-1.0500000000000056,Low,14.1
2023,20-29,Female,47.31,42.91,Middle,13.1
2024,40-49,Female,9.899999999999999,58.1,High,9.1
2021,10-19,Female,65.84,3.9599999999999973,Middle,21.1
2020,20-29,Male,28.98,84.27,High,7.1
2021,60-69,Female,27.429999999999996,18.28,Low,12.1
2020,70-79,Female,13.470000000000002,-8.379999999999999,Low,9.1
2022,10-19,Female,31.93,37.09,Middle,17.1
2022,50-59,Female,6.950000000000001,54.17,High,12.1
2021,40-49,Male,46.86,87.38,High,8.1
2020,10-19,Female,29.4,48.51,High,9.1
2020,30-39,Male,44.14,68.83,High,10.1
2024,60-69,Male,36.540000000000006,33.300000000000004,High,12.1
2022,70-79,Male,10.8,12.700000000000003,High,12.1
2021,40-49,Female,26.78,47.39,Middle,21.1
2024,20-29,Male,59.01,55.35,Middle,18.1
2024,70-79,Male,32.16,20.07,Middle,13.1
2020,80+,Male,9.95,-12.09,Middle,14.1
2020,10-19,Male,27.990000000000002,24.699999999999996,Middle,15.1
2022,20-29,Male,52.79,43.32000000000001,Middle,14.1
2021,50-59,Male,28.67,3.75,Low,14.1
2024,40-49,Male,42.87,65.50999999999999,Middle,15.1
2020,10-19,Male,15.49,48.89000000000001,High,7.1
2024,20-29,Male,36.88,55.410000000000004,High,10.1
2020,20-29,Male,4.53,45.22,Low,11.1
2024,40-49,Male,54.74,89.91999999999999,High,11.1
2020,40-49,Male,17.25,67.35,High,15.1
2021,70-79,Female,11.21,12.509999999999998,High,14.1
2022,60-69,Male,37.379999999999995,1.6100000000000012,Middle,21.1
2020,50-59,Female,20.93,34.3,Low,13.1
2023,10-19,Male,35.1,27.33,High,12.1
2021,80+,Male,-11.52,37.050000000000004,High,9.1
2023,10-19,Male,26.200000000000003,26.699999999999996,Middle,16.1
2020,40-49,Male,24.169999999999998,92.71000000000001,High,11.1
2023,20-29,Male,24.34,16.07,Low,14.1
2021,40-49,Female,25.18,18.77,Middle,16.1
2021,50-59,Male,37.28,26.910000000000004,Middle,14.1
2021,10-19,Male,49.75,20.559999999999995,High,9.1
2022,30-39,Male,46.69,53.220000000000006,Middle,17.1
2020,80+,Male,-6.469999999999999,-31.94,Low,15.1
2020,40-49,Male,18.93,60.64,Middle,19.1
2023,20-29,Female,52.58,31.22,Middle,15.1
2021,10-19,Male,28.43,-1.7700000000000031,Low,15.1
2023,40-49,Male,23.01,71.28,High,9.1
2023,20-29,Male,48.71,65.88000000000001,Middle,14.1
2023,30-39,Male,45.43000000000001,56.59,High,11.1
2020,10-19,Male,33.97,8.030000000000001,High,8.1
2023,80+,Female,-2.2600000000000016,-31.790000000000003,Low,15.1
2023,10-19,Female,52.68,31.990000000000002,Middle,22.1
2024,60-69,Female,-9.690000000000001,1.249999999999997,Low,15.1
2020,10-19,Male,44.09,34.94,High,9.1
2023,80+,Male,2.7600000000000016,45.61000000000001,High,8.1
2024,70-79,Female,20.62,50.79000000000001,High,12.1
2024,40-49,Female,48.94,40.46,Middle,16.1
2023,60-69,Female,15.110000000000003,28.43,Low,10.1
2020,50-59,Female,17.14,42.31,Low,9.1
2020,20-29,Male,14.310000000000002,64.97,Low,13.1
2023,10-19,Male,32.07,12.57,Low,17.1
2021,20-29,Female,31.14,68.83,High,16.1
2023,80+,Male,2.900000000000002,21.15,High,13.1
2023,60-69,Male,7.84,16.299999999999997,Low,17.1
2020,20-29,Female,32.9,82.38,High,12.1
2024,20-29,Male,36.300000000000004,23.700000000000003,Middle,15.1
2023,10-19,Female,48.22,41.37,High,11.1
2022,20-29,Male,34.33,60.95,Low,12.1
2022,60-69,Male,10.91,17.590000000000003,Middle,14.1
2024,20-29,Male,43.24,69.17,High,7.1
2020,80+,Male,14.0,-1.1000000000000014,Low,14.1
2022,40-49,Male,7.209999999999999,33.19,Low,10.1
2020,70-79,Male,9.96,32.63,High,12.1
2020,30-39,Male,45.61,45.290000000000006,Low,18.1
2022,10-19,Male,28.53,-0.23000000000000576,Low,11.1
2020,20-29,Male,54.15,56.57000000000001,Middle,17.1
2020,10-19,Male,11.719999999999999,15.29,High,14.1
2024,10-19,Male,14.08,52.85000000000001,High,16.1
2020,20-29,Male,41.3,68.31,High,9.1
2024,10-19,Male,64.7,40.690000000000005,Middle,15.1
2020,40-49,Male,53.98,48.39,Middle,19.1
2021,40-49,Male,23.62,23.47,Low,11.1
2023,10-19,Male,46.13,34.78999999999999,Low,13.1
2024,30-39,Male,40.84,71.58,High,12.1
2022,50-59,Female,15.4,32.57,Middle,20.1
2020,10-19,Male,44.870000000000005,42.26,High,15.1
2020,20-29,Male,10.400000000000002,46.269999999999996,Low,15.1
2020,80+,Male,3.9899999999999984,3.1299999999999955,High,14.1
2020,10-19,Female,37.07,-7.060000000000002,Middle,19.1
2023,40-49,Male,33.72,60.97,Middle,13.1
2022,70-79,Male,24.09,-0.05999999999999872,Low,9.1
2023,30-39,Male,51.63,33.31,Low,9.1
2022,50-59,Male,51.88,46.24,Middle,19.1
2020,60-69,Female,21.029999999999998,45.27,High,16.1
2023,40-49,Female,42.57,55.66,High,11.1
2024,70-79,Male,39.230000000000004,6.980000000000002,Middle,19.1
2020,80+,Male,14.849999999999998,-25.130000000000003,Middle,14.1
2022,30-39,Male,57.980000000000004,64.74000000000001,Middle,16.1
2023,50-59,Male,40.11,3.6499999999999986,Low,16.1
2021,40-49,Female,47.599999999999994,26.509999999999998,Low,12.1
2020,30-39,Male,75.44,31.35,Middle,18.1
2022,60-69,Male,-6.2700000000000005,23.800000000000004,Low,18.1
2021,10-19,Male,44.690000000000005,-2.1099999999999994,Low,12.1
2024,20-29,Female,44.56,51.75000000000001,Middle,19.1
2022,40-49,Female,27.470000000000002,74.26,Middle,20.1
2023,20-29,Female,41.92,56.17,Middle,22.1
2023,10-19,Male,55.1,8.29,Low,14.1
2023,20-29,Female,36.66,27.439999999999998,Middle,21.1
2023,80+,Male,9.7,6.68,Low,17.1
2022,40-49,Male,24.41,11.889999999999999,Low,11.1
2023,50-59,Male,15.6,7.08,Middle,18.1
2021,80+,Female,6.829999999999998,-24.480000000000004,Middle,15.1
2024,30-39,Male,29.770000000000003,49.69,Low,18.1
2023,20-29,Male,9.28,89.7,High,9.1
2024,40-49,Male,10.52,68.6,High,16.1
2024,20-29,Male,29.790000000000003,43.52,Middle,14.1
2020,60-69,Male,-8.84,15.410000000000002,Low,15.1
2023,80+,Female,23.540000000000003,17.54,Middle,18.1
2024,10-19,Male,17.88,13.449999999999998,Low,11.1
2022,70-79,Female,10.599999999999998,-22.830000000000002,Low,12.1
